Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR31021;LABASTIDE CEZERACQ;Rurale régionale;NO2;Fond;Oui;mesures fixes;Moy. annuelle;8.0;8.282739600092295;µg-m3;99.0;100;99.0;R;1;43.376279;-0.538206
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR31024;MOURENX;Rurale près des villes;NO2;Industrielle;Oui;mesures fixes;Moy. annuelle;4.0;4.462998215347829;µg-m3;96.0;100;96.0;R;1;43.377194;-0.610278
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR31032;AGEN;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;12.0;12.130833123584182;µg-m3;94.0;97;91.0;R;1;44.192223;0.623889
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR31033;PERIGUEUX;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;10.953364055299689;µg-m3;99.0;100;99.0;R;1;45.189825;0.727184
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR31036;DAX;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;11.0;11.473860911270965;µg-m3;97.0;99;95.0;R;1;43.704643;-1.038557
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR31039;PAU TOURASSE;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;26.0;26.28564676043355;µg-m3;99.0;100;99.0;R;1;43.311091;-0.352116
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR31040;MARMANDE;Périurbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;17.0;16.50544946436888;µg-m3;98.0;100;98.0;R;1;44.508782;0.142695
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR31041;MONT DE MARSAN;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;17.0;16.5407826388087;µg-m3;99.0;100;99.0;R;1;43.8961;-0.491403
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZRE01;ZR NOUVELLE-AQUITAINE;FR31043;Biarritz-hippodrome;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;13.23473461719119;µg-m3;97.0;100;97.0;R;1;43.470237;-1.553876
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO NOUVELLE-AQUITAINE;FR75ZAG01;ZAG BORDEAUX;FR31045;Bordeaux_GAUTIER;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;40.0;39.89426802705481;µg-m3;100.0;100;100.0;R;1;44.833825;-0.598525
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR04;ZAR CHALON;FR32001;Chalon Centre Ville;Urbaine;NO2;Trafic;Oui;mesures fixes;Moy. annuelle;25.0;24.711040241215432;µg-m3;98.0;100;98.0;R;1;46.782311;4.847322
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZAR04;ZAR CHALON;FR32002;Champforgueil;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;17.0;17.24425487465179;µg-m3;98.0;100;98.0;R;1;46.821056;4.835083
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR32005;Montceau-les-Mines;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;15.0;14.58487102021843;µg-m3;98.0;100;98.0;R;1;46.678785;4.366893
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR32006;Macon Paul Bert;Périurbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;16.0;16.259599720735334;µg-m3;98.0;100;98.0;R;1;46.316172;4.839994
2018/01/01 00:00:00;2018/12/31 23:59:59;ATMO BOURGOGNE-FRANCHE-COMTE;FR27ZRE01;ZR BOURGOGNE-FRANCHE-COMTE;FR32007;Le Creusot Molette;Urbaine;NO2;Fond;Oui;mesures fixes;Moy. annuelle;13.0;12.559931673987311;µg-m3;96.0;48;47.0;N;-1;46.802375;4.417486
